FID_,CID,ano1991,ano1992,ano1993,ano1994,ano1995,ano1996,ano1997,ano1998,ano1999,ano2000,x,y
,384,0,0,0,0,0,0,0,0,0,0,-9.1066599,39.2913017
,385,0,0,0,0,0,0,0,0,0,0,-8.9747200,38.4994011
,386,1,0,0,0,0,0,0,0,0,0,-8.5299702,37.2902985
,387,0,0,0,0,0,0,0,0,0,0,-7.9266200,37.7598000
,388,0,0,0,0,0,0,0,0,0,0,-8.0469999,41.2639008
,389,0,0,0,0,0,0,0,0,0,0,-8.6275597,41.4356003
,390,0,0,0,0,1,0,0,0,0,0,-8.8639803,39.7397995
,391,0,0,0,0,1,0,0,0,0,0,-7.4599199,41.4846001
,392,0,0,0,0,0,0,0,0,0,0,-8.7971296,40.1021996
,393,0,0,0,0,0,0,0,0,0,0,-7.6932502,38.6766014
,394,0,0,0,0,0,0,0,0,0,0,-8.6764803,40.8443985
,395,0,0,0,0,0,0,0,0,0,0,-8.0940905,40.3270988
,396,0,0,0,0,0,0,0,0,0,0,-8.8186302,38.9514999
,397,0,0,0,0,0,0,0,0,0,0,-8.5728798,39.5105019
,398,0,0,0,0,0,0,0,0,0,0,-7.6005802,39.5820007
,399,0,0,0,0,0,0,0,0,0,0,-8.5235300,40.5653992
,400,0,0,0,0,0,0,0,0,0,0,-8.9245596,38.7201004
,401,0,0,0,0,0,0,0,0,0,0,-8.4410400,38.9431000
,402,0,0,0,0,0,0,0,0,0,0,-8.4282398,41.6733017
,403,0,0,1,0,0,0,0,0,0,0,-9.1243401,38.5587006
,404,0,0,0,0,0,0,0,0,0,0,-7.8865900,39.0760994
,405,0,0,0,0,1,0,0,0,0,0,-8.1487904,40.8922005
,406,0,0,0,0,0,0,0,0,0,0,-8.1542597,40.4569016
,407,0,0,0,0,0,0,0,0,0,0,-8.7044697,40.5956001
,408,0,0,0,0,0,0,0,0,0,0,-7.3323698,38.4191017
,409,0,0,0,0,0,0,0,0,0,0,-8.4222498,40.1334000
,410,0,0,0,0,0,0,0,0,0,0,-7.6009302,37.9325981
,411,0,0,0,0,0,0,0,0,0,0,-7.7889199,40.3171997
,412,0,0,0,0,0,0,0,0,0,0,-8.0395098,38.3730011
,413,0,0,0,0,0,0,0,0,0,0,-7.5232902,37.5646019
,414,0,0,0,0,0,0,0,0,0,0,-7.0300398,40.8527985
,415,0,0,0,0,0,0,0,0,0,0,-8.1523504,40.8372002
,416,0,0,0,0,0,0,0,0,0,0,-8.5347004,38.7799988
,417,0,0,0,0,0,0,0,0,0,0,-7.7905998,38.1926994
,418,0,0,0,0,0,0,0,0,0,0,-7.8866801,39.7737007
,419,0,0,0,0,0,0,0,0,0,0,-8.6984196,40.8004990
,420,0,0,0,0,0,0,0,0,0,0,-7.3586602,41.3426018
,421,0,0,0,0,0,0,0,0,0,0,-8.9710598,37.0317001
,422,0,0,0,0,0,0,0,0,0,0,-8.6731396,37.2442017
,423,0,0,0,0,0,0,0,0,0,0,-8.0358105,40.2252007
,424,0,0,0,0,0,0,0,0,0,0,-8.7910604,37.8028984
,425,0,0,0,0,0,0,0,0,0,0,-7.1515098,39.1545982
,426,0,0,0,0,0,0,0,0,0,0,-6.9591699,41.1171989
,427,0,0,0,0,0,0,0,0,0,0,-7.5010800,38.9729004
,428,0,0,0,0,0,0,0,0,0,0,-8.8541002,39.6223984
,429,0,0,0,0,0,0,0,0,0,0,-7.2525301,41.8445015
,430,0,0,0,0,0,0,0,0,0,0,-7.5535102,37.5840988
,431,0,0,0,0,0,0,0,0,0,0,-8.5464602,37.9847984
,432,0,0,0,0,0,0,0,0,0,0,-7.5165901,39.1474991
,433,0,0,0,0,0,0,0,0,0,0,-7.0402598,41.1273003
,434,0,0,0,0,0,0,0,0,0,0,-7.8346801,40.5345993
,435,0,0,0,0,0,0,0,0,0,0,-7.9528799,40.2557983
,436,0,0,0,0,0,0,0,0,0,0,-7.7683201,41.0470009
,437,0,0,0,0,0,0,0,0,0,0,-7.3511901,40.7989006
,438,0,0,0,0,0,0,0,0,0,0,-8.6658201,38.3978996
,439,0,0,0,0,0,0,0,0,0,0,-8.8542299,41.8521004
,440,0,0,0,0,0,0,0,0,0,0,-7.6127501,37.7537003
,441,0,0,0,0,0,0,0,0,0,0,-8.6258402,41.8013992
,442,0,0,0,0,0,0,0,0,0,0,-8.7900496,38.5588989
,443,0,0,0,0,0,0,0,0,0,0,-8.6243601,38.8390999
,444,0,0,0,0,0,0,0,0,0,0,-6.8066502,41.2509003
,445,0,0,0,0,0,0,0,0,0,0,-7.7770300,39.3740005
,446,0,0,0,0,0,0,0,0,0,0,-6.8235002,40.3777008
,447,0,0,0,0,0,0,0,0,0,0,-8.1995697,38.8330002
,448,0,0,0,0,0,0,0,0,0,0,-8.4911900,38.7360992
,449,0,0,0,0,0,0,0,0,0,0,-6.8774099,41.8432999
,450,0,0,0,0,0,0,0,0,0,1,-7.3027401,41.6889992
,451,0,0,0,0,0,0,0,0,0,0,-8.7159796,40.3807983
,452,0,0,0,0,0,0,0,0,0,0,-7.2007699,41.5615997
,453,0,0,0,0,0,0,0,0,0,0,-8.4033499,39.9627991
,454,0,0,0,0,0,0,0,0,0,0,-8.5397301,39.3666000
,455,0,0,0,0,0,0,0,0,0,0,-8.3042698,37.2644005
,456,0,0,0,0,0,0,0,0,0,0,-8.6131296,40.6039009
,457,0,0,0,0,0,0,0,0,0,0,-8.6024504,40.7680016
,458,0,0,0,0,0,0,0,0,0,0,-8.0512199,39.3858986
,459,0,0,0,0,0,0,0,0,0,0,-8.5039501,38.0705986
,460,0,0,0,0,0,0,1,0,0,0,-6.9776402,41.9356995
,461,0,0,0,0,0,0,0,0,0,0,-6.9626799,39.8573990
,462,0,0,0,0,0,0,0,0,0,0,-8.7961597,37.9135017
,463,0,0,0,0,0,0,0,0,0,0,-8.5464497,41.7369003
,464,0,0,0,0,0,0,0,0,0,0,-7.7768698,38.2738991
,465,0,0,0,0,0,0,0,0,0,0,-7.1645198,41.7351990
,466,0,0,0,0,0,0,0,0,0,0,-8.3236504,38.2142982
,467,0,0,0,0,0,0,0,0,0,0,-7.7926502,37.1702003
,468,0,0,0,0,1,0,0,0,0,0,-8.2767200,41.6324997
,469,0,0,0,0,0,0,0,0,0,0,-8.2344904,38.3400002
,470,0,0,0,0,0,0,0,0,0,0,-7.9811301,38.3434982
,471,0,0,0,0,0,0,0,0,0,0,-8.2014198,40.1090012
,472,0,0,0,0,0,0,0,0,0,0,-7.8619499,41.1450996
,473,0,0,0,0,0,0,0,0,0,0,-7.5130501,41.7929001
,474,0,0,0,0,0,0,0,0,0,0,-8.4927502,42.0583000
,475,0,0,0,0,0,0,0,0,0,0,-9.2672596,38.9272995
,476,0,0,0,0,0,0,0,0,0,0,-7.0746999,39.8171005
,477,0,0,0,0,0,0,0,0,0,0,-6.2950201,41.4357986
,478,0,0,0,0,0,0,0,0,0,0,-7.2424898,38.7989998
,479,0,0,0,0,0,0,0,0,0,0,-8.1211901,41.0046005
,480,0,0,0,0,0,0,0,0,0,0,-8.6470003,40.3059998
,481,0,0,0,0,0,0,0,0,0,0,-8.7312202,41.9649010
,482,0,0,0,0,0,0,0,0,0,0,-8.1755695,39.2584991
,483,0,0,0,0,0,0,0,0,0,0,-8.1947899,37.7148018
,484,0,0,0,0,0,0,0,0,0,0,-7.5423899,38.5681992
,485,0,0,0,0,0,0,0,0,0,0,-8.8260698,38.8936996
,486,0,0,0,0,0,0,0,0,0,0,-8.0139999,37.5842018
,487,0,0,0,0,0,0,0,0,0,0,-6.6853099,41.6791992
,488,0,0,0,0,0,0,0,0,0,0,-8.6753702,39.5106010
,489,0,0,0,0,0,0,0,0,0,0,-7.0265198,39.8785019
,490,0,0,0,0,0,0,0,0,0,0,-7.7016001,37.3744011
,491,0,0,0,0,0,0,0,0,0,0,-7.3656702,41.3829002
,492,0,0,0,0,0,0,0,0,0,0,-8.3995304,40.4188995
,493,0,0,0,0,0,0,0,0,0,0,-8.6145201,38.9925995
,494,0,0,0,0,0,0,0,0,0,0,-6.5792298,41.6077003
,495,0,0,0,0,0,0,0,0,0,0,-7.3561502,38.6220016
,496,0,0,0,0,0,0,0,0,0,0,-8.7826796,38.0187988
,497,0,0,0,0,0,0,0,0,0,0,-9.1173296,38.4711990
,498,1,0,0,0,0,0,0,0,0,0,-8.2345505,39.7892990
,499,0,0,0,0,0,0,0,0,0,0,-7.9618502,38.5443993
,500,0,0,0,0,0,0,0,0,0,0,-8.3907299,40.8727989
,501,0,0,0,0,0,0,0,0,0,0,-8.1043901,38.5364990
,502,0,0,0,0,0,0,0,0,0,0,-8.6766901,39.2671013
,503,0,0,0,0,0,0,0,0,0,0,-7.6907001,39.3997993
,504,0,0,0,0,0,0,0,0,0,0,-8.6183901,40.3846016
,505,0,0,0,0,0,0,0,0,0,0,-7.5122900,40.6615982
,506,0,0,0,0,0,0,0,0,0,0,-6.9340200,40.3158989
,507,0,0,0,0,0,0,0,0,0,0,-8.4460602,37.7224007
,508,0,0,0,0,0,0,0,0,0,0,-8.0888300,41.4701996
,509,0,0,0,0,0,0,0,0,0,0,-8.5726099,41.5045013
,510,0,0,0,0,0,0,0,0,0,0,-9.1450396,39.3745995
,511,0,0,0,0,0,0,0,0,0,0,-7.1596699,39.0942993
,512,0,0,0,0,0,0,0,0,0,0,-7.9106302,37.2900009
,513,0,0,0,0,0,0,0,0,0,0,-8.5640402,38.2070007
,514,0,0,0,0,0,0,0,0,0,0,-7.4149599,37.1809998
,515,1,0,0,0,0,0,0,0,0,0,-8.0575304,39.6526985
,516,0,0,0,0,0,0,0,0,0,0,-8.9343300,39.8246002
,517,0,0,0,0,0,0,0,0,0,0,-8.3362999,40.6124992
,518,0,0,0,0,0,0,0,0,0,0,-8.6802197,38.1486015
,519,0,0,0,0,0,0,0,0,0,0,-7.2992101,39.1285019
,520,0,0,0,0,0,0,0,0,0,0,-6.8141999,41.7542992
,521,0,0,0,0,0,0,0,0,0,0,-8.0940399,41.1175003
,522,0,0,0,0,0,0,0,0,0,0,-8.6502600,41.5340004
,523,0,0,0,0,0,0,0,0,0,0,-8.8010597,39.4081993
,524,0,0,0,0,0,0,0,0,0,0,-7.6130800,41.1343002
,525,0,0,0,0,0,0,0,0,0,0,-7.3507900,38.5177994
,526,0,0,0,0,0,0,0,0,0,0,-7.2457399,40.6534996
,527,0,0,0,0,0,0,0,0,0,0,-8.0889997,39.1119003
,528,0,0,0,0,0,0,0,0,0,0,-8.7001200,37.9973984
,529,0,0,0,0,0,0,0,0,0,0,-7.7084799,40.8534012
,530,0,0,0,0,0,0,0,0,0,0,-7.7394900,40.8591003
,531,0,0,0,0,0,0,0,0,0,0,-8.0838900,38.9846001
,532,0,0,0,0,0,0,0,0,0,0,-7.6138401,40.3527985
,533,0,0,0,0,0,0,0,0,0,0,-7.9526000,40.2195015
,534,0,0,0,0,0,0,0,0,0,0,-7.2871900,39.9622993
,535,0,0,0,0,0,0,0,0,0,0,-6.9814501,40.4104004
,536,0,0,0,0,0,0,0,0,0,0,-9.2723398,39.1992989
,537,0,0,0,0,0,0,0,0,0,0,-8.0359097,37.1255989
,538,0,0,0,0,0,0,0,0,0,0,-8.1439104,39.7938004
,539,0,0,0,0,0,0,0,0,0,0,-7.1196198,38.1661987
,540,0,0,0,0,0,0,0,0,0,0,-7.2699900,41.4253998
,541,0,0,0,0,0,0,0,0,0,0,-7.3114600,40.4468002
,542,0,0,0,0,0,1,0,0,0,0,-7.9336100,41.0429001
,543,0,0,0,0,0,0,0,0,0,0,-8.8221397,39.7751007
,544,0,0,0,0,0,0,0,0,0,0,-8.1571598,40.0620003
,545,0,0,0,0,0,0,0,0,0,0,-6.5518999,41.2769012
,546,0,0,0,0,0,0,0,0,0,0,-7.5722299,40.7715988
,547,0,0,0,0,0,0,0,0,0,0,-8.7057695,39.5792999
,548,0,0,0,0,0,0,0,0,0,0,-8.6599398,41.4365997
,549,0,0,0,0,0,0,0,0,0,0,-8.4098301,41.2182999
,550,0,0,0,0,0,0,0,0,0,0,-6.6892300,41.5372009
,551,0,0,0,0,0,0,0,0,0,0,-7.7291098,39.9831009
,552,0,0,0,0,0,0,0,0,0,0,-7.7288098,38.0149002
,553,0,0,0,0,0,0,0,0,0,0,-7.7990098,37.9113007
,554,0,0,0,0,0,0,0,0,0,0,-8.4764500,38.5469017
,555,0,0,0,0,0,0,0,0,0,0,-7.8676000,37.6846008
,556,0,0,0,0,0,0,0,0,0,0,-7.3804698,37.9210014
,557,0,0,0,0,0,0,0,0,0,0,-6.8974600,40.8624992
,558,0,0,0,0,0,0,0,0,0,0,-8.2141800,42.1353989
,559,0,0,0,0,0,0,0,0,0,0,-6.8974700,41.2056999
,560,0,0,0,0,0,0,0,0,0,0,-7.6760402,39.7425003
,561,0,0,0,0,0,0,0,0,0,0,-7.8588700,38.9384995
,562,0,0,0,0,0,0,0,0,0,0,-7.3009501,41.2454987
,563,0,0,0,0,0,0,0,0,0,0,-7.4668798,39.8558998
,564,0,0,0,0,0,0,0,0,0,0,-7.9349899,39.3759003
,565,0,0,0,1,0,0,0,0,0,0,-6.7798800,41.1245003
,566,0,0,0,0,0,0,0,0,0,0,-7.6599998,38.8171997
,567,0,0,0,0,0,0,0,0,0,0,-7.3443799,39.8363991
,568,0,0,0,0,0,0,0,0,0,0,-7.7029099,38.5737991
,569,0,0,0,0,0,0,0,0,0,0,-8.9680700,38.8983002
,570,0,0,0,0,0,0,0,0,0,0,-7.9141302,39.6641006
,571,0,0,0,0,0,0,0,0,0,0,-7.0838199,38.9323997
,572,0,0,0,0,0,0,0,0,0,0,-6.9469700,41.6916008
,573,0,0,0,0,0,0,0,0,0,0,-8.4717703,37.7890015
,574,0,0,0,0,0,0,0,0,0,0,-7.4269300,41.7664986
,575,0,0,0,0,0,0,0,0,0,0,-7.9901299,41.1594009
,576,0,0,0,0,0,1,0,0,0,0,-8.3258600,41.3622017
,577,0,0,0,0,0,0,0,0,0,0,-8.6733599,41.3526001
,578,0,0,0,0,0,0,0,0,0,0,-8.6195898,39.7718010
,579,0,0,0,0,0,0,0,0,0,0,-7.0376501,41.3806992
,580,0,0,0,0,0,0,0,0,0,0,-6.7848201,41.1767998
,581,0,0,0,0,0,0,0,0,0,0,-8.3057203,39.5908012
,582,0,0,0,0,0,0,0,0,0,0,-8.6296196,39.2458992
,583,0,0,0,0,0,0,0,0,0,0,-7.6034698,41.4781990
,584,0,0,0,0,0,0,0,0,0,0,-8.0533400,39.3386002
,585,0,0,0,0,0,0,0,0,0,0,-7.5627799,41.3683014
,586,0,0,0,0,0,0,0,0,0,0,-7.7624502,38.5868988
,587,0,0,0,0,0,0,0,0,0,0,-8.5905895,37.9692993
,588,0,0,0,0,0,0,0,0,0,0,-7.2314901,41.0657005
,589,0,0,0,0,0,0,0,0,0,0,-8.1038198,37.9133987
,590,0,0,0,0,0,0,0,0,0,0,-6.6206799,41.2509003
,591,0,0,0,0,0,0,0,0,0,0,-7.6970301,38.6969986
,592,0,0,0,0,0,0,0,0,0,0,-7.4537802,37.3978996
,593,0,0,0,0,0,0,0,0,0,0,-8.4099503,39.5858002
,594,0,0,0,0,0,0,0,0,0,1,-7.2378201,40.4499016
,595,0,0,0,0,0,0,0,0,0,0,-7.3527298,38.4891014
,596,0,0,0,0,0,0,0,0,0,0,-7.3503299,39.1957016
,597,0,0,0,0,0,0,0,0,0,0,-8.0327196,41.7098999
,598,0,0,0,0,0,0,0,0,0,0,-7.9864898,38.3968010
,599,1,0,0,0,0,0,0,0,0,0,-8.1266403,39.9669991
,600,0,0,0,0,0,0,0,0,0,0,-8.5894299,41.2276001
,601,0,0,0,0,0,0,0,0,0,0,-6.4488201,41.3055992
,602,0,0,0,0,0,0,0,0,0,0,-7.6500401,40.5990982
,603,0,0,0,0,0,0,0,0,0,0,-8.9212303,39.7977982
,604,0,0,0,0,0,0,0,0,0,0,-7.2153001,41.8134003
,605,1,0,0,1,0,0,0,0,0,0,-7.2406802,40.9244995
,606,0,0,0,0,0,0,0,0,0,0,-7.8064699,39.8762016
,607,0,0,0,0,0,0,0,0,0,0,-7.6884899,37.2425995
,608,0,0,0,0,0,0,0,0,0,0,-7.0297799,41.2280006
,609,0,0,0,0,0,0,0,0,0,0,-8.9105101,39.9541016
,610,0,0,0,0,0,0,0,0,0,0,-8.0493002,38.6026001
,611,0,0,0,0,0,0,0,0,0,0,-8.7735395,40.3039017
,612,0,0,0,0,0,0,0,0,0,0,-8.6391201,38.9800987
,613,0,0,0,0,0,0,0,0,0,0,-8.5238600,38.2588005
,614,0,0,0,0,0,0,0,0,0,0,-7.1280599,40.7981987
,615,0,0,0,0,0,0,0,0,0,0,-8.7809896,41.5946007
,616,0,0,0,0,0,0,0,0,0,0,-7.6505699,40.5248985
,617,0,0,0,0,0,0,0,0,0,0,-7.8808899,37.1882019
,618,0,0,0,0,0,0,0,0,0,0,-8.2362204,37.3586998
,619,0,0,0,0,0,0,0,0,0,0,-7.8946199,37.9496002
,620,0,0,0,0,0,0,0,0,0,0,-9.3109303,39.1371002
,621,0,0,0,0,0,0,0,0,0,0,-7.5206199,38.6551018
,622,0,0,0,0,0,0,0,0,0,0,-7.3231101,38.8695984
,623,0,0,0,0,0,0,0,0,0,0,-7.8604798,40.2187004
,624,0,0,0,0,0,0,0,0,0,0,-8.7499399,41.7050018
,625,0,0,0,0,0,0,0,0,0,0,-7.3731298,39.1263008
,626,0,0,0,0,0,0,0,0,0,0,-7.7573900,37.8959999
,627,0,0,0,0,0,0,0,0,0,0,-7.8242998,37.1632996
,628,0,0,0,0,0,0,0,0,0,0,-8.3620195,38.4963989
,629,0,0,0,0,0,0,0,0,0,0,-6.7489800,41.4510994
,630,0,0,0,0,0,1,0,0,0,0,-8.4818897,41.9520988
,631,0,0,0,0,0,0,0,0,0,0,-8.1328096,39.2821999
,632,0,0,0,0,0,0,0,0,0,0,-7.7603798,38.2873001
,633,0,0,0,0,0,0,0,0,0,0,-7.2970600,39.3269005
,634,0,0,0,0,0,0,0,0,0,0,-8.2527905,41.4922981
,635,0,0,0,0,0,0,0,0,0,0,-7.7923002,38.6705017
,636,0,0,0,0,0,0,0,0,0,0,-7.0815301,41.5550003
,637,0,0,0,0,0,0,0,0,0,0,-7.6769099,37.4222984
,638,0,0,0,0,0,0,0,0,0,0,-7.2930102,37.9912987
,639,0,0,0,0,0,0,0,0,0,0,-6.8347702,41.6304016
,640,0,0,0,0,0,0,0,0,0,0,-8.2079296,37.1124001
,641,0,0,0,0,0,0,0,0,0,0,-8.2042904,41.9485016
,642,0,0,0,0,0,0,0,0,0,0,-6.7774501,41.9140015
,643,0,0,0,0,0,0,0,0,0,0,-8.0951405,41.4598999
,644,0,0,0,0,0,0,0,0,0,0,-8.5058699,37.8475990
,645,0,0,0,0,0,0,0,0,0,0,-8.4082203,41.4922981
,646,0,0,0,0,0,0,0,0,0,0,-9.3773603,39.3745003
,647,0,0,0,0,0,0,0,0,0,0,-7.2595701,38.2070007
,648,0,0,0,0,0,0,0,0,0,0,-7.7535100,38.7851982
,649,0,0,0,0,0,0,0,0,0,0,-7.8720798,40.4062996
,650,0,0,0,0,0,0,0,0,0,0,-8.5826101,41.1801987
,651,0,0,0,0,0,0,0,0,0,0,-8.6970100,41.9359016
,652,1,0,0,0,0,0,0,0,0,0,-7.2065301,41.0032005
,653,0,0,0,0,0,0,0,0,0,0,-7.9362202,37.6260986
,654,0,0,0,0,0,0,0,0,0,0,-7.9153299,41.6071014
,655,0,0,0,0,0,0,0,0,0,0,-8.6719599,41.3605995
,656,0,0,0,0,0,0,0,0,0,0,-8.1968803,41.5909004
,657,0,0,0,0,0,0,0,0,0,0,-8.8585997,41.8055000
,658,0,0,0,0,0,0,0,0,0,0,-8.1204300,40.3562012
,659,0,0,0,0,0,0,0,0,0,0,-7.9277101,37.5397987
,660,0,0,0,0,0,0,0,0,0,0,-8.1987200,37.9852982
,661,0,0,0,0,0,0,0,0,0,0,-8.1072102,40.2123985
,662,0,0,0,0,0,0,0,0,0,0,-7.5129499,41.8028984
,663,0,0,0,0,0,0,0,0,0,0,-7.4581599,41.4255981
,664,0,0,0,0,0,0,0,0,0,0,-8.4238596,40.2947006
,665,0,0,0,0,0,0,0,0,0,0,-7.9450798,37.4928017
,666,0,0,0,0,0,0,0,0,0,0,-7.1915398,40.8128014
,667,0,0,0,0,0,0,0,0,0,0,-8.3242302,40.0354004
,668,0,0,0,0,0,0,0,0,0,0,-8.5924101,39.6259995
,669,0,0,0,0,0,0,0,0,0,0,-8.1800299,41.6097984
,670,0,0,0,0,0,0,0,0,0,0,-8.0548000,38.8889008
,671,0,0,0,0,0,0,0,0,0,0,-8.4589300,37.3658981
,672,0,0,0,0,0,0,0,0,0,0,-8.6333199,41.5040016
,673,0,0,0,0,0,0,0,0,0,0,-8.6131601,40.8720016
,674,0,0,0,0,0,0,0,0,0,0,-8.3495798,38.7414017
,675,0,0,0,0,0,0,0,0,0,0,-8.7011099,38.7459984
,676,0,0,0,0,0,0,0,0,0,0,-7.2869802,37.9175987
,677,0,0,0,0,0,0,0,0,0,0,-8.0117302,41.0508995
,678,0,0,0,0,0,0,0,0,0,0,-7.7714701,39.2103004
,679,0,0,0,0,0,0,0,0,0,0,-8.4347200,40.3759995
,680,0,0,0,0,0,0,0,0,0,0,-7.7430501,37.7420006
,681,0,0,0,0,0,0,0,0,0,0,-8.3830004,37.7490997
,682,0,0,0,0,0,0,0,0,0,0,-7.4459000,37.7344017
,683,0,0,0,0,0,0,0,0,0,0,-6.8143802,41.6236992
,684,0,0,0,0,0,0,0,0,0,0,-7.0392699,41.7401009
,685,1,0,0,0,0,0,0,0,0,0,-8.8171597,37.3312988
,686,0,0,0,0,0,0,0,0,0,0,-7.4593000,39.3699989
,687,0,0,0,0,0,0,0,0,0,0,-8.5118103,41.3853989
,688,0,0,0,0,0,0,0,0,0,0,-8.2717695,40.3387985
,689,1,0,0,0,0,0,0,0,0,0,-7.8172102,41.6397018
,690,0,0,0,0,0,0,0,0,0,0,-8.7823296,37.8875008
,691,0,0,0,0,0,0,0,0,0,0,-8.5020199,39.6001015
,692,0,0,0,0,0,0,0,0,0,0,-8.6131401,41.6088982
,693,0,0,0,0,0,0,0,0,0,0,-7.8753901,41.8129005
,694,0,0,0,0,0,0,0,0,0,0,-8.9695797,38.6749992
,695,0,0,0,0,0,0,0,0,0,0,-7.7303600,41.1253014
,696,0,0,0,0,0,0,0,0,0,0,-7.7239599,40.5102997
,697,0,0,0,0,0,0,0,0,0,0,-8.0182400,38.2877007
,698,0,0,0,0,0,0,0,0,0,0,-8.5478401,40.1623993
,699,0,0,0,0,0,0,0,0,0,0,-7.6983800,37.7407990
,700,0,0,0,0,0,0,0,0,0,0,-8.5017405,37.9868011
,701,0,0,0,0,0,0,0,0,0,0,-8.2881699,39.9044991
,702,0,0,0,0,0,0,0,0,0,0,-7.6337399,41.5750008
,703,0,0,0,0,0,0,0,0,0,0,-9.1338396,39.4291992
,704,0,0,0,0,0,0,0,0,0,0,-7.1156201,40.3041992
,705,0,0,0,0,0,0,0,0,0,0,-7.6317401,41.7770004
,706,0,0,0,0,0,0,0,0,0,0,-8.5846300,37.7052994
,707,0,0,0,0,0,0,0,0,0,1,-7.5021000,41.3302002
,708,0,0,0,0,0,0,0,0,0,0,-8.0793800,41.0428009
,709,0,0,0,0,0,0,0,0,0,0,-8.6480198,38.8460007
,710,0,0,0,0,0,0,0,0,0,0,-7.2957802,41.7785988
,711,0,0,0,0,0,0,0,0,0,0,-8.6325598,38.6385994
,712,0,0,0,0,0,0,0,0,0,0,-8.2230902,39.6604996
,713,0,0,0,0,0,0,0,0,0,0,-7.9384298,38.7112999
,714,0,0,0,0,0,0,0,0,0,0,-8.7626200,37.7011986
,715,0,0,0,0,0,0,0,0,0,0,-8.4087496,38.6273994
,716,0,0,0,0,0,0,0,0,0,0,-7.1556101,40.9841003
,717,0,0,0,0,0,0,0,0,0,0,-7.8115501,37.3614998
,718,0,0,0,0,1,0,0,0,0,0,-8.3295202,40.2388000
,719,0,0,0,0,0,0,0,0,0,0,-7.8336301,39.6136017
,720,0,0,0,0,0,0,0,0,0,0,-8.4039698,41.1915016
,721,0,0,0,0,0,0,0,0,0,0,-8.5329199,40.4707985
,722,0,0,0,0,0,0,0,0,0,0,-8.8050604,40.0164986
,723,0,0,0,0,0,0,0,0,0,0,-7.5820999,39.6977005
,724,0,0,0,0,0,0,0,0,0,0,-7.7560201,38.0032997
,725,0,0,0,0,0,0,0,0,0,0,-7.3271499,38.5233002
,726,0,0,0,0,0,0,0,0,0,0,-8.0737200,39.8937988
,727,0,0,0,0,0,0,0,0,0,0,-9.4100800,39.0513992
,728,0,0,0,0,0,0,0,0,0,0,-8.6646996,39.6883011
,729,0,0,0,0,0,0,0,0,0,0,-7.3389201,39.7121010
,730,0,0,0,0,0,0,0,0,0,0,-8.0494204,38.2033997
,731,0,0,0,0,0,0,0,0,0,0,-9.0702105,39.3680992
,732,0,0,0,0,0,0,0,0,0,0,-7.9497700,38.1628990
,733,0,0,0,0,0,0,0,0,0,0,-7.5902600,38.6226997
,734,0,0,0,0,0,0,0,0,0,0,-8.7156696,39.4599991
,735,0,0,0,0,0,0,0,0,0,0,-8.6492596,41.5745010
,736,0,0,0,0,0,0,0,0,0,0,-8.5602999,38.9748001
,737,0,0,0,0,0,0,0,0,0,0,-8.6874504,37.1775017
,738,0,0,0,0,0,0,0,0,0,0,-8.1919603,38.0806007
,739,0,0,0,0,0,0,0,0,0,0,-8.0134802,38.8521996
,740,0,0,0,0,0,0,0,0,0,0,-8.8687201,38.9394989
,741,0,0,0,0,0,0,0,0,0,0,-8.2658300,38.6412010
,742,0,0,0,0,0,0,0,0,0,0,-7.3335199,39.4053001
,743,0,0,0,0,0,0,0,0,0,0,-8.7354298,40.1520004
,744,0,0,0,0,0,0,0,0,0,0,-9.2153902,38.6595001
,745,0,0,0,0,0,0,0,0,0,0,-8.2181301,37.5004005
,746,0,0,0,0,0,0,0,0,0,0,-8.2520905,37.6875000
,747,0,0,0,0,0,0,0,0,0,0,-7.8400998,38.6445007
,748,0,0,0,0,0,0,0,0,0,0,-7.0463400,41.6715012
,749,0,0,0,0,0,0,0,0,0,0,-6.3976202,41.4630013
,750,0,0,0,0,0,0,0,0,0,0,-7.7426600,37.6959991
,751,0,0,0,0,0,0,0,0,0,0,-8.5338402,40.5993996
,752,0,0,0,0,0,0,0,0,0,0,-8.0496702,39.0754013
,753,0,0,0,0,0,0,0,0,0,0,-7.2475300,41.0461998
,754,0,0,0,0,0,0,0,0,0,0,-8.9764900,39.0265999
,755,0,0,0,0,0,0,0,0,0,0,-7.0104299,40.0135994
,756,0,0,0,0,0,0,0,0,0,0,-8.9286299,39.1010017
,757,0,0,0,0,0,0,0,0,0,0,-8.7707500,40.5498009
,758,0,0,0,0,0,0,0,0,0,0,-8.3209400,38.5625992
,759,0,0,0,0,0,0,0,0,0,0,-7.3067198,39.0929985
,760,0,0,0,0,0,0,0,0,0,0,-7.6180902,40.6171989
,761,0,0,0,0,0,0,0,0,0,0,-8.4943199,41.2957993
,762,0,0,0,0,0,0,0,0,0,0,-7.9411402,38.9894981
,763,0,0,0,0,0,0,0,0,0,0,-7.3733902,40.4743004
,764,0,0,0,0,0,0,0,0,0,0,-7.1160998,40.1299019
,765,0,0,0,0,0,0,0,0,0,0,-9.4206104,38.8193016
,766,0,0,0,0,0,0,0,0,0,0,-7.5286598,40.4916000
,767,0,0,0,0,0,0,0,0,0,0,-7.9100800,40.1166000
,768,0,0,0,0,0,0,0,0,0,0,-6.9460802,41.0004997
,769,0,0,0,0,0,0,0,0,0,0,-8.9641800,39.4179001
,770,0,0,0,0,0,0,0,0,0,0,-8.1634102,39.2342987
