"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","justice","justiceName","vote","opinion","direction","majority","firstAgreement","secondAgreement"
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-06",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-01",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-02",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-03",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-04",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-05",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-006","1796-006-01","1796-006-01-01","1796-006-01-01-01-06",8/6/1796,2,"3 U.S. 305",,"1 L. Ed. 613","1796 U.S. LEXIS 404",1796,301,"Ellsworth",,"HUNTER VERSUS FAIRFAX'S DEVISEE",,,501,,193,,15,,,0,302,55,300,55,0,1,2,1,1,11,0,0,0,0,90110,9,2,0,3,,6,600,,,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-01",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-02",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-03",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-04",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-05",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-007","1796-007-01","1796-007-01-01","1796-007-01-01-01-06",8/9/1796,1,"3 U.S. 302",,"1 L. Ed. 612","1796 U.S. LEXIS 403",1796,301,"Ellsworth",,"COTTON PLAINTIFF IN ERROR, VERSUS WALLACE",8/2/1796,,501,,501,,13,,,0,164,,409,,1,1,2,2,1,2,0,0,0,0,80070,8,2,0,4,,6,600,"unknown",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-01",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-02",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-03",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-04",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-05",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1796-008","1796-008-01","1796-008-01-01","1796-008-01-01-01-06",8/9/1796,6,"3 U.S. 307",,"1 L. Ed. 614","1796 U.S. LEXIS 406",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP ALFRED",8/8/1796,,24,,116,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,80070,8,1,0,7,,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-01",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-02",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-03",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-04",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-05",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-009","1796-009-01","1796-009-01-01","1796-009-01-01-01-06",8/9/1796,6,"3 U.S. 319",,"1 L. Ed. 618","1796 U.S. LEXIS 408",1796,301,"Ellsworth",,"MOODIE VERSUS THE SHIP PHOEBE ANNE",8/6/1796,,24,,116,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,90520,9,2,0,4,,5,509,"NULL",,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-01",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-02",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-03",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-04",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-05",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-010","1796-010-01","1796-010-01-01","1796-010-01-01-01-06",8/11/1796,6,"3 U.S. 297",,"1 L. Ed. 610","1796 U.S. LEXIS 402",1796,301,"Ellsworth",,"THE UNITED STATES VERSUS LA VENGEANCE",8/10/1796,,27,,127,,13,,,0,173,,426,,0,1,3,2,1,2,0,0,0,0,40070,4,2,0,4,,4,400,"NULL",,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-01",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-02",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-03",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-04",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-05",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-011","1796-011-01","1796-011-01-01","1796-011-01-01-01-06",8/11/1796,1,"3 U.S. 308",,"1 L. Ed. 614","1796 U.S. LEXIS 407",1796,301,"Ellsworth",,"OLNEY VERSUS ARNOLD",3/2/1796,8/6/1796,8,47,138,,13,,,0,302,47,300,47,0,1,4,1,1,3,0,1,0,0,90350,9,2,0,4,,6,600,"Judiciary Act of 1789, sec. 25",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-01",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-02",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-03",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-04",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,6,"JIredell",4,3,2,2,10,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-05",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-012","1796-012-01","1796-012-01-01","1796-012-01-01-01-06",8/11/1796,6,"3 U.S. 333",,"1 L. Ed. 624","1796 U.S. LEXIS 412",1796,301,"Ellsworth",,"DEL COL VERSUS ARNOLD",2/29/1796,8/5/1796,195,,195,,13,,,0,114,,432,,0,1,2,2,1,2,0,0,0,0,80040,8,2,0,7,,9,900,"NULL",,11,1,6,0,10,"SChase",4,3,2,2,6,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-01",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,11,"OEllsworth",1,1,1,2,,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-02",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,3,"WCushing",1,1,1,2,,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-03",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,4,"JWilson",1,1,1,2,,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-04",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,6,"JIredell",1,1,1,2,,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-05",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,8,"WPaterson",1,1,1,2,,
"1796-013","1796-013-01","1796-013-01-01","1796-013-01-01-01-06",8/12/1796,6,"3 U.S. 306",,"1 L. Ed. 613","1796 U.S. LEXIS 405",1796,301,"Ellsworth",,"ARCAMBEL VERSUS WISEMAN",8/12/1796,,501,,501,,13,,,0,431,,431,,0,1,,2,1,4,0,1,0,0,60010,6,1,0,3,,9,900,"NULL",,11,1,6,0,10,"SChase",1,1,1,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-01",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,11,"OEllsworth",1,2,2,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-02",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-03",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-04",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-05",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,8,"WPaterson",1,1,2,2,,
"1796-014","1796-014-01","1796-014-01-01","1796-014-01-01-01-06",8/12/1796,1,"3 U.S. 320",,"1 L. Ed. 619","1796 U.S. LEXIS 409",1796,301,"Ellsworth",,"GRAYSON VERSUS VIRGINIA",,,501,,28,55,9,,,0,,,,,0,1,,,1,,0,1,0,0,90110,9,2,0,7,,9,900,"NULL",11,11,1,6,0,10,"SChase",1,1,2,2,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-01",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,11,"OEllsworth",1,2,,2,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-02",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,3,"WCushing",1,1,,2,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-03",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,4,"JWilson",2,2,,1,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-04",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,6,"JIredell",1,1,,2,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-05",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,8,"WPaterson",1,1,,2,,
"1796-015","1796-015-01","1796-015-01-01","1796-015-01-01-01-06",8/12/1796,1,"3 U.S. 321",,"1 L. Ed. 619","1796 U.S. LEXIS 410",1796,301,"Ellsworth",,"WISCART, et al. PLAINTIFFS IN ERROR, VERSUS DAUCHY, DEFENDANT IN ERROR",8/10/1796,,138,,135,,13,,,0,436,,436,,0,1,,3,1,2,0,0,0,0,80040,8,3,0,4,,6,600,"unidentifiable",11,11,1,5,1,10,"SChase",1,1,,2,,
"1796-016","1796-016-01","1796-016-01-01","1796-016-01-01-01-01",8/12/1796,1,"3 U.S. 331",,"1 L. Ed. 623","1796 U.S. LEXIS 411",1796,301,"Ellsworth",,"HILLS et al. VERSUS ROSS",8/2/1796,,102,,174,,13,,,0,164,,409,,0,1,2,2,1,3,0,1,0,0,80040,8,1,0,3,,6,600,"unknown",11,11,1,6,0,11,"OEllsworth",1,2,1,2,,
